date,target,forward_return,sentiment_mean,probability,threshold,test_year,model,feature_set,position,turnover,strategy_return,market_return,strategy_curve,market_curve
2014-02-28,0,-0.009415661004098852,-0.1481,0.4421457350254059,0.35,2014,xgboost,price_news,0.0,0.0,-0.0,-0.009415661004098852,0.9699792390574351,1.027272759401222
2014-03-03,1,0.01409266200970083,-0.12885200000000002,0.650963544845581,0.35,2014,xgboost,price_news,1.0,1.0,0.013092662009700828,0.01409266200970083,0.9826788493908408,1.0417497671912361
2014-03-04,0,-0.0021774475739986254,-0.193932,0.5209682583808899,0.35,2014,xgboost,price_news,0.0,1.0,-0.001,-0.0021774475739986254,0.98169617054145,1.039481411687952
2014-03-05,1,0.003772020734299497,-0.09518,0.6512011289596558,0.35,2014,xgboost,price_news,1.0,1.0,0.002772020734299497,0.003772020734299497,0.9844174526809734,1.043402357125758
2014-03-06,1,0.0018773768930762103,-0.15033200000000002,0.6116518974304199,0.35,2014,xgboost,price_news,1.0,0.0,0.0018773768930762103,0.0018773768930762103,0.9862655752597775,1.0453612166012072
2014-03-07,0,-0.002069020413978828,-0.2798,0.5363410115242004,0.35,2014,xgboost,price_news,0.0,1.0,-0.001,-0.002069020413978828,0.9852793096845177,1.0431983429040776
2014-03-10,0,-0.004106888573341405,-0.308568,0.5490404367446899,0.35,2014,xgboost,price_news,0.0,0.0,-0.0,-0.004106888573341405,0.9852793096845177,1.0389140435498763
2014-03-11,0,-0.0006831234309303547,-0.26596,0.46395546197891235,0.35,2014,xgboost,price_news,0.0,0.0,-0.0,-0.0006831234309303547,0.9852793096845177,1.0382043370240048
2014-03-12,0,-0.014148671787188594,-0.18258400000000002,0.5129444003105164,0.35,2014,xgboost,price_news,0.0,0.0,-0.0,-0.014148671787188594,0.9852793096845177,1.0235151246114165
2014-03-13,0,-0.0026829736216714695,-0.045663999999999996,0.6317851543426514,0.35,2014,xgboost,price_news,1.0,1.0,-0.0036829736216714695,-0.0026829736216714695,0.9816505519769709,1.0207690605307023
2014-03-14,1,0.011300481454022071,-0.06741599999999998,0.45519497990608215,0.35,2014,xgboost,price_news,0.0,1.0,-0.001,0.011300481454022071,0.980668901424994,1.032304242368069
2014-03-17,1,0.005476057103612986,-0.23469600000000004,0.47955697774887085,0.35,2014,xgboost,price_news,0.0,0.0,0.0,0.005476057103612986,0.980668901424994,1.0379571993475785
2014-03-18,0,-0.006979626522387483,-0.042744,0.6458131670951843,0.35,2014,xgboost,price_news,1.0,1.0,-0.007979626522387484,-0.006979626522387483,0.9728435298495025,1.0307126457499092
2014-03-19,1,0.006711795248325103,-0.253364,0.5132520794868469,0.35,2014,xgboost,price_news,0.0,1.0,-0.001,0.006711795248325103,0.971870686319653,1.037630577988042
2014-03-20,0,-0.001731687450450492,-0.12397599999999999,0.5945181250572205,0.35,2014,xgboost,price_news,1.0,1.0,-0.002731687450450492,-0.001731687450450492,0.9692158393623729,1.0358337261379365
2014-03-21,0,-0.00159967304637465,-0.10513199999999999,0.5238808989524841,0.35,2014,xgboost,price_news,0.0,1.0,-0.001,-0.00159967304637465,0.9682466235230105,1.0341767308457077
2014-03-24,1,0.0056024566782890695,-0.152024,0.5967683792114258,0.35,2014,xgboost,price_news,1.0,1.0,0.0046024566782890694,0.0056024566782890695,0.972702936661675,1.0399706611779653
2014-03-25,0,-0.006041689559483365,-0.216496,0.7448726892471313,0.35,2014,xgboost,price_news,1.0,0.0,-0.006041689559483365,-0.006041689559483365,0.9668261674847674,1.0336874812921575
2014-03-26,0,-0.0002925667132096521,-0.246664,0.5243380069732666,0.35,2014,xgboost,price_news,0.0,1.0,-0.001,-0.0002925667132096521,0.9658593413172826,1.0333850587432698
2014-03-27,1,0.0036170848114904786,-0.22384,0.37642523646354675,0.35,2014,xgboost,price_news,0.0,0.0,0.0,0.0036170848114904786,0.9658593413172826,1.0371229001436713
2014-03-28,1,0.008246039011422956,-0.23018800000000003,0.637876033782959,0.35,2014,xgboost,price_news,1.0,1.0,0.0072460390114229565,0.008246039011422956,0.972857995784015,1.045675056037896
2014-03-31,1,0.004554062867355713,-0.04714400000000001,0.44545310735702515,0.35,2014,xgboost,price_news,0.0,1.0,-0.001,0.004554062867355713,0.9718851377882309,1.0504371259819183
2014-04-01,1,0.0024430883282755556,-0.255976,0.5451898574829102,0.35,2014,xgboost,price_news,0.0,0.0,0.0,0.0024430883282755556,0.9718851377882309,1.053003436663992
2014-04-02,0,-2.7105472756749904e-05,-0.242072,0.5467355847358704,0.35,2014,xgboost,price_news,0.0,0.0,-0.0,-2.7105472756749904e-05,0.9718851377882309,1.0529748945080268
2014-04-03,0,-0.00964485462209319,-0.19052,0.5677704215049744,0.35,2014,xgboost,price_news,1.0,1.0,-0.010644854622093192,-0.00964485462209319,0.9615395617871022,1.042819104729783
2014-04-04,0,-0.010165342071169814,-0.228428,0.5454316735267639,0.35,2014,xgboost,price_news,0.0,1.0,-0.001,-0.010165342071169814,0.9605780222253151,1.0322184918118538
2014-04-07,1,0.0006321317926365477,-0.19216,0.4490954875946045,0.35,2014,xgboost,price_news,0.0,0.0,0.0,0.0006321317926365477,0.9605780222253151,1.0328709899374753
2014-04-08,1,0.01113671781370762,-0.146664,0.6737728714942932,0.35,2014,xgboost,price_news,1.0,1.0,0.010136717813707619,0.01113671781370762,0.9703151305746626,1.0443737826903738
2014-04-09,0,-0.016241226662192854,-0.172936,0.6843902468681335,0.35,2014,xgboost,price_news,1.0,0.0,-0.016241226662192854,-0.016241226662192854,0.9545560226052442,1.0274118713656477
2014-04-10,0,-0.008872466139742241,-0.26222,0.582316517829895,0.35,2014,xgboost,price_news,1.0,0.0,-0.008872466139742241,-0.008872466139742241,0.9460867566161921,1.0182961943253868
2014-04-11,1,0.0091403580888203,-0.15069600000000002,0.5486767888069153,0.35,2014,xgboost,price_news,0.0,1.0,-0.001,0.0091403580888203,0.9451406698595759,1.0276037861820038
2014-04-14,1,0.0055226617986066096,-0.08876399999999998,0.6084495186805725,0.35,2014,xgboost,price_news,1.0,1.0,0.0045226617986066095,0.0055226617986066096,0.9494152214614594,1.0332788943560547
2014-04-15,1,0.009979366304636361,-0.146948,0.45517125725746155,0.35,2014,xgboost,price_news,0.0,1.0,-0.001,0.009979366304636361,0.948465806239998,1.0435903629376835
2014-04-16,0,-0.000993040873327966,-0.18742800000000004,0.5162577629089355,0.35,2014,xgboost,price_news,0.0,0.0,-0.0,-0.000993040873327966,0.948465806239998,1.0425540350522753
2014-04-17,1,0.0024810824319076996,-0.055867999999999994,0.6103941798210144,0.35,2014,xgboost,price_news,1.0,1.0,0.0014810824319076996,0.0024810824319076996,0.9498705622828854,1.045140697552958
2014-04-21,1,0.003958790887122365,-0.29369599999999996,0.3752419054508209,0.35,2014,xgboost,price_news,0.0,1.0,-0.001,0.003958790887122365,0.9489206917206024,1.0492781910221913
2014-04-22,0,-0.0007701626317909716,-0.176624,0.4525650441646576,0.35,2014,xgboost,price_news,0.0,0.0,-0.0,-0.0007701626317909716,0.9489206917206024,1.0484700761691128
2014-04-23,0,0.0,-0.157864,0.4762985408306122,0.35,2014,xgboost,price_news,0.0,0.0,0.0,0.0,0.9489206917206024,1.0484700761691128
2014-04-24,0,-0.00849553994165686,-0.21678799999999998,0.507521390914917,0.35,2014,xgboost,price_news,0.0,0.0,-0.0,-0.00849553994165686,0.9489206917206024,1.0395627567593861
2014-04-25,1,0.005334503962852066,-0.285868,0.4583623707294464,0.35,2014,xgboost,price_news,0.0,0.0,0.0,0.005334503962852066,0.9489206917206024,1.0451083084049526
2014-04-28,1,0.005266598278507395,-0.160336,0.6145167946815491,0.35,2014,xgboost,price_news,1.0,1.0,0.004266598278507395,0.005266598278507395,0.9529693551103378,1.050612474022852
2014-04-29,1,0.002749905527494656,-0.155312,0.6777949333190918,0.35,2014,xgboost,price_news,1.0,0.0,0.002749905527494656,0.002749905527494656,0.9555899308074887,1.0535015590724222
2014-04-30,0,-0.0013250657509938923,-0.20481199999999997,0.6222503781318665,0.35,2014,xgboost,price_news,1.0,0.0,-0.0013250657509938923,-0.0013250657509938923,0.9543237113181811,1.0521056002378766
2014-05-01,0,-0.0027766700496566488,-0.25117999999999996,0.651626467704773,0.35,2014,xgboost,price_news,1.0,0.0,-0.0027766700496566488,-0.0027766700496566488,0.9516738692512867,1.04918425012862
2014-05-02,1,0.0010694769559767003,-0.14708,0.5338683128356934,0.35,2014,xgboost,price_news,0.0,1.0,-0.001,0.0010694769559767003,0.9507221953820354,1.0503063285067062
2014-05-05,0,-0.00783587018460885,-0.14342,0.624783456325531,0.35,2014,xgboost,price_news,1.0,1.0,-0.008835870184608852,-0.00783587018460885,0.9423217374820134,1.0420762644624546
2014-05-06,1,0.007165379614229028,-0.32913200000000004,0.4737420976161957,0.35,2014,xgboost,price_news,0.0,1.0,-0.001,0.007165379614229028,0.9413794157445314,1.0495431364843057
2014-05-07,1,0.001963348022380851,-0.32562399999999997,0.3972237706184387,0.35,2014,xgboost,price_news,0.0,0.0,0.0,0.001963348022380851,0.9413794157445314,1.0516037549257256
2014-05-08,1,0.0019557246267212225,-0.15239600000000003,0.5511689782142639,0.35,2014,xgboost,price_news,1.0,1.0,0.0009557246267212225,0.0019557246267212225,0.942279115235247,1.0536604022867864
2014-05-09,1,0.006761657184549019,-0.17095999999999997,0.7215628027915955,0.35,2014,xgboost,price_news,1.0,0.0,0.006761657184549019,0.006761657184549019,0.9486504835846279,1.0607848927159835
2014-05-12,1,0.001196057922248972,-0.18401199999999998,0.755229115486145,0.35,2014,xgboost,price_news,1.0,0.0,0.001196057922248972,0.001196057922248972,0.9497851245109646,1.0620536528907185
2014-05-13,0,-0.00607036089510582,-0.156832,0.6752110719680786,0.35,2014,xgboost,price_news,1.0,0.0,-0.00607036089510582,-0.00607036089510582,0.9440195860323801,1.0556066039277063
2014-05-14,0,-0.010061421136959958,-0.326356,0.5586339831352234,0.35,2014,xgboost,price_news,1.0,0.0,-0.010061421136959958,-0.010061421136959958,0.9345214074157697,1.0449857013306336
2014-05-15,1,0.002705691773662311,-0.17334799999999997,0.5681366324424744,0.35,2014,xgboost,price_news,1.0,0.0,0.002705691773662311,0.002705691773662311,0.9370499343001258,1.0478131105463186
2014-05-16,1,0.0012460397214300034,-0.323052,0.667131245136261,0.35,2014,xgboost,price_news,1.0,0.0,0.0012460397214300034,0.0012460397214300034,0.9382175357392272,1.0491187273026945
2014-05-19,0,-0.008330364368791754,-0.12812,0.6010227799415588,0.35,2014,xgboost,price_news,1.0,0.0,-0.008330364368791754,-0.008330364368791754,0.9304018418093295,1.04037918603814
2014-05-20,1,0.00969512493466329,-0.07079200000000001,0.7256856560707092,0.35,2014,xgboost,price_news,1.0,0.0,0.00969512493466329,0.00969512493466329,0.9394222039051118,1.050465792226203
2014-05-21,1,0.0006060300191554902,-0.220432,0.48162439465522766,0.35,2014,xgboost,price_news,0.0,1.0,-0.001,0.0006060300191554902,0.9384827817012067,1.0511024060303882
2014-05-22,1,0.003819690934340425,-0.22936399999999998,0.6666998267173767,0.35,2014,xgboost,price_news,1.0,1.0,0.002819690934340425,0.003819690934340425,0.9411290130928043,1.0551172923617658
2014-05-23,1,0.0041689356463088245,-0.22624399999999997,0.7445486783981323,0.35,2014,xgboost,price_news,1.0,0.0,0.0041689356463088245,0.0041689356463088245,0.9450525193832623,1.0595160084529296
2014-05-27,0,-0.002537873646967115,-0.15919199999999997,0.6188987493515015,0.35,2014,xgboost,price_news,1.0,0.0,-0.002537873646967115,-0.002537873646967115,0.9426540954993197,1.0568270906965371
2014-05-28,1,0.003941552200467102,-0.208072,0.5239279270172119,0.35,2014,xgboost,price_news,0.0,1.0,-0.001,0.003941552200467102,0.9417114414038203,1.0609926298413852
2014-05-29,1,0.0011036573862306387,-0.21276400000000004,0.6857423782348633,0.35,2014,xgboost,price_news,1.0,1.0,0.00010365738623063867,0.0011036573862306387,0.9418090567504198,1.062163602194046
2014-05-30,1,0.0015828598455038811,-0.242944,0.6234608888626099,0.35,2014,xgboost,price_news,1.0,0.0,0.0015828598455038811,0.0015828598455038811,0.9432998084884819,1.0638448583093147
2014-06-02,0,-0.0012715888912803175,-0.180504,0.5144399404525757,0.35,2014,xgboost,price_news,0.0,1.0,-0.001,-0.0012715888912803175,0.9423565086799934,1.062492085005443
2014-06-03,1,0.0009083329929724382,-0.09408799999999999,0.6258047223091125,0.35,2014,xgboost,price_news,1.0,1.0,-9.166700702756183e-05,0.0009083329929724382,0.9422701256792898,1.0634571816210254
2014-06-04,1,0.005889762834809131,-0.06301999999999998,0.6658244729042053,0.35,2014,xgboost,price_news,1.0,0.0,0.005889762834809131,0.005889762834809131,0.9478198732458666,1.0697206922057478
2014-06-05,1,0.005236953504883068,-0.173272,0.5615136027336121,0.35,2014,xgboost,price_news,1.0,0.0,0.005236953504883068,0.005236953504883068,0.9527835618530593,1.0753227697340406
2014-06-06,1,0.001112030336401837,-0.11114799999999998,0.5927524566650391,0.35,2014,xgboost,price_news,1.0,0.0,0.001112030336401837,0.001112030336401837,0.9538430860778649,1.0765185612754085
2014-06-09,1,0.00016645791296077128,-0.22743200000000002,0.461195170879364,0.35,2014,xgboost,price_news,0.0,1.0,-0.001,0.00016645791296077128,0.9528892429917871,1.076697756308382
2014-06-10,0,-0.006021453156256684,-0.114108,0.5962737202644348,0.35,2014,xgboost,price_news,1.0,1.0,-0.007021453156256684,-0.006021453156256684,0.9461985758090194,1.0702144712053243
2014-06-11,0,-0.006512240671744718,-0.08289600000000003,0.6502280831336975,0.35,2014,xgboost,price_news,1.0,0.0,-0.006512240671744718,-0.006512240671744718,0.940036702960089,1.0632449769984513
2014-06-12,1,0.00248298736647512,-0.277884,0.6071898341178894,0.35,2014,xgboost,price_news,1.0,0.0,0.00248298736647512,0.00248298736647512,0.9423708022175619,1.0658850008438066
2014-06-13,1,0.00031411621344257235,-0.16896799999999998,0.647809624671936,0.35,2014,xgboost,price_news,1.0,0.0,0.00031411621344257235,0.00031411621344257235,0.9426668161656133,1.0662198126042368
2014-06-16,1,0.001637593230872092,-0.024059999999999998,0.5797896981239319,0.35,2014,xgboost,price_news,1.0,0.0,0.001637593230872092,0.001637593230872092,0.9442105209627338,1.0679658469519793
2014-06-17,1,0.0058380559844395385,-0.10198800000000001,0.6057320833206177,0.35,2014,xgboost,price_news,1.0,0.0,0.0058380559844395385,0.0058380559844395385,0.9497228748452111,1.0742006913559543
2014-06-18,1,0.0008778690095412323,-0.205472,0.654972493648529,0.35,2014,xgboost,price_news,1.0,0.0,0.0008778690095412323,0.0008778690095412323,0.9505566071246901,1.0751436988529235
2014-06-19,1,0.0015140028449001086,-0.15638,0.5021931529045105,0.35,2014,xgboost,price_news,0.0,1.0,-0.001,0.0015140028449001086,0.9496060505175654,1.0767714694716632
2014-06-20,0,-0.0005794692628346976,-0.137172,0.38719573616981506,0.35,2014,xgboost,price_news,0.0,0.0,-0.0,-0.0005794692628346976,0.9496060505175654,1.076147513502007
2014-06-23,0,-0.007033540764317614,-0.304796,0.46204325556755066,0.35,2014,xgboost,price_news,0.0,0.0,-0.0,-0.007033540764317614,0.9496060505175654,1.0685783860973717
2014-06-24,1,0.002936052015172219,-0.244372,0.6577443480491638,0.35,2014,xgboost,price_news,1.0,1.0,0.0019360520151722191,0.002936052015172219,0.9514445372252898,1.0717157878212422
2014-06-25,0,-0.0012674607749800781,-0.210988,0.6567782163619995,0.35,2014,xgboost,price_news,1.0,0.0,-0.0012674607749800781,-0.0012674607749800781,0.9502386185947876,1.070357430098252
2014-06-26,1,0.00033888998297482154,-0.14818,0.621052622795105,0.35,2014,xgboost,price_news,1.0,0.0,0.00033888998297482154,0.00033888998297482154,0.9505606449440652,1.070720163509515
2014-06-27,0,-0.0014977732540570887,-0.267208,0.5379837155342102,0.35,2014,xgboost,price_news,0.0,1.0,-0.001,-0.0014977732540570887,0.9496100842991212,1.0691164674860307
2014-06-30,1,0.0076944068325455195,-0.32699599999999995,0.33005303144454956,0.35,2014,xgboost,price_news,0.0,0.0,0.0,0.0076944068325455195,0.9496100842991212,1.0773426845382421
2014-07-01,1,0.0011895398891881293,-0.20600000000000002,0.6070876121520996,0.35,2014,xgboost,price_news,1.0,1.0,0.00018953988918812923,0.0011895398891881293,0.9497900732892712,1.0786242266358255
2014-07-02,1,0.005420489503659365,-0.35156,0.5164846181869507,0.35,2014,xgboost,price_news,0.0,1.0,-0.001,0.005420489503659365,0.9488402832159819,1.0844708979346978
2014-07-03,0,-0.0025807451142584314,-0.089196,0.5754273533821106,0.35,2014,xgboost,price_news,1.0,1.0,-0.0035807451142584315,-0.0025807451142584314,0.9454427280076447,1.0816721549632973
2014-07-07,0,-0.0069073273015857195,-0.148756,0.6572959423065186,0.35,2014,xgboost,price_news,1.0,0.0,-0.0069073273015857195,-0.0069073273015857195,0.9389122456403919,1.0742006913559543
2014-07-08,1,0.004672148425491018,-0.171828,0.5316601395606995,0.35,2014,xgboost,price_news,0.0,1.0,-0.001,0.004672148425491018,0.9379733333947515,1.0792195164247345
2014-07-09,0,-0.004152872083813652,-0.29472000000000004,0.6946836709976196,0.35,2014,xgboost,price_news,1.0,1.0,-0.005152872083813652,-0.004152872083813652,0.9331400767897401,1.0747376558226673
2014-07-10,1,0.0016990904838043441,-0.10446799999999999,0.6461920738220215,0.35,2014,xgboost,price_news,1.0,0.0,0.0016990904838043441,0.0016990904838043441,0.9347255662142699,1.0765637323462618
2014-07-11,1,0.006587029209893958,-0.22808,0.6315120458602905,0.35,2014,xgboost,price_news,1.0,0.0,0.006587029209893958,0.006587029209893958,0.9408826308221581,1.0836550890975392
2014-07-14,1,0.00030839264140403166,-0.17927200000000001,0.777448296546936,0.35,2014,xgboost,price_news,1.0,0.0,0.00030839264140403166,0.00030839264140403166,0.9411727921019285,1.0839892803528368
2014-07-15,1,0.004543753966292696,-0.16825600000000002,0.5354194641113281,0.35,2014,xgboost,price_news,0.0,1.0,-0.001,0.004543753966292696,0.9402316193098266,1.0889146609448588
2014-07-16,0,-0.009416897886277087,-0.251984,0.6746618151664734,0.35,2014,xgboost,price_news,1.0,1.0,-0.010416897886277088,-0.009416897886277087,0.9304373225420272,1.078660462775871
2014-07-17,1,0.007266920995463444,-0.137612,0.6844899654388428,0.35,2014,xgboost,price_news,1.0,0.0,0.007266920995463444,0.007266920995463444,0.9371987370561706,1.0864990031397932
2014-07-18,0,-0.00283325788874611,-0.288556,0.7506706714630127,0.35,2014,xgboost,price_news,1.0,0.0,-0.00283325788874611,-0.00283325788874611,0.9345434113410833,1.0834206712680325
2014-07-21,1,0.0036247695277831227,-0.434116,0.5023969411849976,0.35,2014,xgboost,price_news,0.0,1.0,-0.001,0.0036247695277831227,0.9336088679297422,1.0873478215030152
2014-07-22,0,-0.001572334214595461,-0.18047599999999997,0.6215132474899292,0.35,2014,xgboost,price_news,1.0,1.0,-0.002572334214595461,-0.001572334214595461,0.9312073138957168,1.0856381473201002
2014-07-23,0,-0.00016563113134193674,-0.440748,0.7459458708763123,0.35,2014,xgboost,price_news,1.0,0.0,-0.00016563113134193674,-0.00016563113134193674,0.9310530769748023,1.0854583318455315
2014-07-24,0,-0.00721329349245603,-0.39277600000000007,0.552212119102478,0.35,2014,xgboost,price_news,1.0,0.0,-0.00721329349245603,-0.00721329349245603,0.9243371178735288,1.077628602324098
2014-07-25,1,0.0012982778052232913,-0.231876,0.5718072652816772,0.35,2014,xgboost,price_news,1.0,0.0,0.0012982778052232913,0.0012982778052232913,0.9255371642382081,1.0790276636207692
2014-07-28,0,-0.004150160231591538,-0.10691199999999998,0.4880642294883728,0.35,2014,xgboost,price_news,0.0,1.0,-0.001,-0.004150160231591538,0.9246116270739699,1.0745495259224231
2014-07-29,0,-0.0018773530430765684,-0.0886,0.49914202094078064,0.35,2014,xgboost,price_news,0.0,0.0,-0.0,-0.0018773530430765684,0.9246116270739699,1.0725322170999962
2014-07-30,0,-0.018782692178317295,-0.186572,0.5095009207725525,0.35,2014,xgboost,price_news,0.0,0.0,-0.0,-0.018782692178317295,0.9246116270739699,1.0523871746148787
2014-07-31,0,-0.004222083564419887,-0.3325199999999999,0.5856197476387024,0.35,2014,xgboost,price_news,1.0,1.0,-0.005222083564419887,-0.004222083564419887,0.9197832278927555,1.047943908021531
2014-08-01,1,0.004602465108920706,-0.32821600000000006,0.6109248995780945,0.35,2014,xgboost,price_news,1.0,0.0,0.004602465108920706,0.004602465108920706,0.9240164981069023,1.052767033294306
2014-08-04,0,-0.008437819864942186,-0.24772399999999997,0.6134427189826965,0.35,2014,xgboost,price_news,1.0,0.0,-0.008437819864942186,-0.008437819864942186,0.9162198133436416,1.043883974707619
2014-08-05,1,0.0008441623744741555,-0.19341600000000003,0.5895024538040161,0.35,2014,xgboost,price_news,1.0,0.0,0.0008441623744741555,0.0008441623744741555,0.916993251636814,1.0447651822823836
2014-08-06,0,-0.0045653932663436425,-0.37146,0.48000985383987427,0.35,2014,xgboost,price_news,0.0,1.0,-0.001,-0.0045653932663436425,0.9160762583851771,1.0399954183542812
2014-08-07,1,0.011342686937576119,-0.256156,0.6255871057510376,0.35,2014,xgboost,price_news,1.0,1.0,0.010342686937576118,0.011342686937576119,0.9255509483366012,1.0517917608011873
2014-08-08,1,0.0009696054835628409,-0.211264,0.4800531566143036,0.35,2014,xgboost,price_news,0.0,1.0,-0.001,0.0009696054835628409,0.9246253973882647,1.0528115838600263
2014-08-11,0,-0.0005697898689538405,-0.33483599999999997,0.45233261585235596,0.35,2014,xgboost,price_news,0.0,0.0,-0.0,-0.0005697898689538405,0.9246253973882647,1.0522117024856257
2014-08-12,1,0.005510793981906792,-0.16918799999999998,0.5513617396354675,0.35,2014,xgboost,price_news,1.0,1.0,0.004510793981906792,0.005510793981906792,0.9287961920663219,1.0580102244033753
2014-08-13,1,0.003710067025933128,-0.08971200000000001,0.6868090629577637,0.35,2014,xgboost,price_news,1.0,0.0,0.003710067025933128,0.003710067025933128,0.9322420881923195,1.0619355132500343
2014-08-14,0,-0.003031661784221429,-0.128536,0.53062903881073,0.35,2014,xgboost,price_news,0.0,1.0,-0.001,-0.003031661784221429,0.9313098461041271,1.0587160839372067
2014-08-15,1,0.010552183043289531,-0.224984,0.5913471579551697,0.35,2014,xgboost,price_news,1.0,1.0,0.00955218304328953,0.010552183043289531,0.9402058882241316,1.0698878498457869
2014-08-18,1,0.004801404907758489,-0.11546000000000001,0.5024816989898682,0.35,2014,xgboost,price_news,0.0,1.0,-0.001,0.004801404907758489,0.9392656823359076,1.0750248146187875
2014-08-19,1,0.003519057822853666,-0.27022399999999996,0.6090177297592163,0.35,2014,xgboost,price_news,1.0,1.0,0.002519057822853666,0.003519057822853666,0.9416317469007339,1.0788078891024335
2014-08-20,1,0.0035549154724845433,-0.164024,0.5716168880462646,0.35,2014,xgboost,price_news,1.0,0.0,0.0035549154724845433,0.0035549154724845433,0.944979168167174,1.0826429599592422
2014-08-21,0,-0.0022459316842495802,-0.345444,0.4360392987728119,0.35,2014,xgboost,price_news,0.0,1.0,-0.001,-0.0022459316842495802,0.9440341889990068,1.08021141783274
2014-08-22,1,0.004449588610225597,-0.31931600000000004,0.5127992033958435,0.35,2014,xgboost,price_news,0.0,0.0,0.0,0.004449588610225597,0.9440341889990068,1.0850179142541643
2014-08-25,1,0.0017468118865173743,-0.19931600000000002,0.4676233232021332,0.35,2014,xgboost,price_news,0.0,0.0,0.0,0.0017468118865173743,0.9440341889990068,1.0869132364438678
2014-08-26,1,0.0008950029929208903,-0.186912,0.4529017508029938,0.35,2014,xgboost,price_news,0.0,0.0,0.0,0.0008950029929208903,0.9440341889990068,1.0878860270435304
2014-08-27,0,-0.002478649094353025,-0.300152,0.5106207132339478,0.35,2014,xgboost,price_news,0.0,0.0,-0.0,-0.002478649094353025,0.9440341889990068,1.0851895393278397
2014-08-28,1,0.0011053502316000774,-0.35419599999999996,0.636494517326355,0.35,2014,xgboost,price_news,1.0,1.0,0.00010535023160007737,0.0011053502316000774,0.9441336432194564,1.0863890538364658
2014-08-29,0,-0.001806518919018285,-0.28470799999999996,0.4235047698020935,0.35,2014,xgboost,price_news,0.0,1.0,-0.001,-0.001806518919018285,0.9431895095762369,1.0844264714572958
2014-09-02,1,0.0006280188648215557,-0.260164,0.5076510310173035,0.35,2014,xgboost,price_news,0.0,0.0,0.0,0.0006280188648215557,0.9431895095762369,1.0851075117388829
2014-09-03,0,-0.0005093732716696664,-0.188664,0.5445632934570312,0.35,2014,xgboost,price_news,0.0,0.0,-0.0,-0.0005093732716696664,0.9431895095762369,1.084554786975515
2014-09-04,1,0.0039707653433933565,-0.194072,0.48471131920814514,0.35,2014,xgboost,price_news,0.0,0.0,0.0,0.0039707653433933565,0.9431895095762369,1.0888612995366487
2014-09-05,0,-0.0015136201810553862,-0.178952,0.5804052948951721,0.35,2014,xgboost,price_news,1.0,1.0,-0.0025136201810553862,-0.0015136201810553862,0.9408186893904064,1.0872131770992999
2014-09-08,0,-0.005700916782165,-0.240548,0.5592749714851379,0.35,2014,xgboost,price_news,1.0,0.0,-0.005700916782165,-0.005700916782165,0.9354551603350861,1.0810150652521835
2014-09-09,1,0.0032233583405107957,-0.21664800000000003,0.5984657406806946,0.35,2014,xgboost,price_news,1.0,0.0,0.0032233583405107957,0.0032233583405107957,0.9384704675283261,1.0844995641789819
2014-09-10,0,-0.0011547994498001257,-0.028543999999999996,0.4969782829284668,0.35,2014,xgboost,price_news,0.0,1.0,-0.001,-0.0011547994498001257,0.9375319970607977,1.0832471846789595
2014-09-11,0,-0.0036066768725439013,-0.135416,0.6992080807685852,0.35,2014,xgboost,price_news,1.0,1.0,-0.004606676872543901,-0.0036066768725439013,0.9332130900926678,1.0793402621107295
2014-09-12,1,0.002568408177596959,-0.132072,0.592200756072998,0.35,2014,xgboost,price_news,1.0,0.0,0.002568408177596959,0.002568408177596959,0.9356099622247024,1.0821124484663445
2014-09-15,1,0.005920336178305785,-0.11347999999999998,0.6427604556083679,0.35,2014,xgboost,price_news,1.0,0.0,0.005920336178305785,0.005920336178305785,0.9411490877328446,1.088518917943995
2014-09-16,1,0.001452191719872875,-0.10030000000000001,0.6363639235496521,0.35,2014,xgboost,price_news,1.0,0.0,0.001452191719872875,0.001452191719872875,0.9425158166452161,1.090099656103558
2014-09-17,1,0.0063613441562575535,-0.20000800000000002,0.48381292819976807,0.35,2014,xgboost,price_news,0.0,1.0,-0.001,0.0063613441562575535,0.9415733008285709,1.0970341551806508
2014-09-18,1,0.0007963632443694912,-0.19413599999999998,0.6437562704086304,0.35,2014,xgboost,price_news,1.0,1.0,-0.00020363675563050878,0.0007963632443694912,0.9413815618964019,1.0979077928596546
2014-09-19,0,-0.006195726587911676,-0.07616800000000001,0.43655750155448914,0.35,2014,xgboost,price_news,0.0,1.0,-0.001,-0.006195726587911676,0.9404401803345055,1.0911054563563585
2014-09-22,0,-0.006802115285573396,-0.1198,0.38839104771614075,0.35,2014,xgboost,price_news,0.0,0.0,-0.0,-0.006802115285573396,0.9404401803345055,1.0836836312535043
2014-09-23,1,0.009040372245196604,-0.133036,0.6750132441520691,0.35,2014,xgboost,price_news,1.0,1.0,0.008040372245196603,0.009040372245196604,0.9480016694587349,1.0934805346760623
2014-09-24,0,-0.015354958530117702,-0.049508,0.7093678116798401,0.35,2014,xgboost,price_news,1.0,0.0,-0.015354958530117702,-0.015354958530117702,0.9334451431377137,1.0766901864126204
2014-09-25,1,0.009875579924652156,-0.103792,0.661961019039154,0.35,2014,xgboost,price_news,1.0,0.0,0.009875579924652156,0.009875579924652156,0.9426634552540485,1.0873231264026268
2014-09-26,0,-0.0024501443066877737,-0.073984,0.5115420818328857,0.35,2014,xgboost,price_news,0.0,1.0,-0.001,-0.0024501443066877737,0.9417207917987944,1.0846590278349415
